name	term	lev	seq	value
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa05082	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa05275	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa05736	0.635303241322204
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa12226	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa13834	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa14027	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa14241	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa27934	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa27957	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa28065	0.174992618809481
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa28457	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa08868	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa08966	0.202143061398913
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa09041	0.372036449248373
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa09056	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa14449	0.311423656194376
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa14751	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa15121	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa11448	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa11785	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa32166	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa32486	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa18581	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa18863	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa06393	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa06510	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa06511	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa07121	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa19320	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa19825	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa19826	0.685743093208059
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa20014	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa20017	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa15645	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa15835	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa16043	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa16355	0.307568918529292
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa10524	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa10535	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa09418	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa21601	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa21676	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa26257	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa26554	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa26555	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa26551	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa20110	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa20189	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa17498	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa29940	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa24024	0.174500717237501
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa24335	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa27141	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa30556	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa35077	0.707718647108423
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa32869	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa01422	0.682836985086147
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa01987	0.484527740872072
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa03958	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa04214	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa24476	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa24614	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa24829	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa25188	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa17135	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa17169	0.62937723923025
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa17274	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa02213	0.538259457588086
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa03049	0.738431925271161
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa03046	0.118875722757571
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa03116	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa31020	0
"DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981	3	Mcavernosa31175	0
"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"	GO:0016893	2	Mcavernosa13410	0
"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"	GO:0016893	2	Mcavernosa23808	0.199136620423304
"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"	GO:0016893	2	Mcavernosa34634	0
"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"	GO:0016893	2	Mcavernosa07920	0.299584562185969
"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"	GO:0016893	2	Mcavernosa24455	0
"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"	GO:0016893	2	Mcavernosa16805	0
"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"	GO:0016893	2	Mcavernosa31150	0
"translation repressor activity"	GO:0030371	2	Mcavernosa05394	0.357840494249443
"translation repressor activity"	GO:0030371	2	Mcavernosa13331	0
"translation repressor activity"	GO:0030371	2	Mcavernosa14122	0
"translation repressor activity"	GO:0030371	2	Mcavernosa31734	0
"translation repressor activity"	GO:0030371	2	Mcavernosa32164	0
"translation repressor activity"	GO:0030371	2	Mcavernosa19626	0.0317619627932822
"translation repressor activity"	GO:0030371	2	Mcavernosa19881	0
"translation repressor activity"	GO:0030371	2	Mcavernosa22366	0.729576243442292
"translation repressor activity"	GO:0030371	2	Mcavernosa22368	0.280167478792469
"translation repressor activity"	GO:0030371	2	Mcavernosa15992	0.39319379213686
"translation repressor activity"	GO:0030371	2	Mcavernosa10478	0
"translation repressor activity"	GO:0030371	2	Mcavernosa35077	0.707718647108423
"translation repressor activity"	GO:0030371	2	Mcavernosa02333	0.166202791958032
"actin-dependent ATPase activity"	GO:0030898	4	Mcavernosa05687	0.73034068280078
"actin-dependent ATPase activity"	GO:0030898	4	Mcavernosa14269	0.567767524373455
"actin-dependent ATPase activity"	GO:0030898	4	Mcavernosa22061	0.343012772730152
"actin-dependent ATPase activity"	GO:0030898	4	Mcavernosa15587	0
"actin-dependent ATPase activity"	GO:0030898	4	Mcavernosa16153	0.512556218750321
"actin-dependent ATPase activity"	GO:0030898	4	Mcavernosa27116	0.129607719990829
"actin-dependent ATPase activity"	GO:0030898	4	Mcavernosa00161	0.0552091638509566
"actin-dependent ATPase activity"	GO:0030898	4	Mcavernosa32821	0.920254148663996
"actin-dependent ATPase activity"	GO:0030898	4	Mcavernosa31415	0
"actin-dependent ATPase activity"	GO:0030898	4	Mcavernosa31416	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa04314	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa04441	0.257779696137503
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa05262	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa05736	0.635303241322204
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa05915	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa06111	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa13216	0.342368555336059
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa13642	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa13802	-0.0150838862044581
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa13971	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa28440	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa28766	0.306236073058287
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa08323	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa08385	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa08763	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa08965	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa09169	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa14954	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa15206	0.806652492972197
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa11366	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa11590	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa11853	0.650079877828817
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa32414	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa32417	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa32415	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa18359	0.0567799777925577
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa18469	0.0267979770790431
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa06686	0.246331354730307
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa19390	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa19673	0.255079896042689
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa19734	0.383532925455729
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa20027	0.14364983801204
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa20039	0.596607091744056
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa20040	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa21862	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa21863	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa15836	0.47829405588394
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa15939	0.0445999898236699
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa16348	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa10819	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa10820	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa10817	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa10818	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa10821	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa09996	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa10032	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa21182	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa21218	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa21316	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa26309	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa23644	0.0144952465748943
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa24115	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa27238	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa34640	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa34965	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa33275	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa01508	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa04084	0.745657999060599
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa04151	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa08056	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa24453	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa24685	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa24690	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa24987	0.480110916089603
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa24994	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa25270	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa25269	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa17044	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa17063	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa02193	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa31089	0
"enzyme inhibitor activity"	GO:0004857	2	Mcavernosa31243	0
"monosaccharide binding"	GO:0048029	2	Mcavernosa04290	0
"monosaccharide binding"	GO:0048029	2	Mcavernosa04289	0
"monosaccharide binding"	GO:0048029	2	Mcavernosa05329	0
"monosaccharide binding"	GO:0048029	2	Mcavernosa05922	0
"monosaccharide binding"	GO:0048029	2	Mcavernosa12603	0
"monosaccharide binding"	GO:0048029	2	Mcavernosa12838	0.793590845163522
"monosaccharide binding"	GO:0048029	2	Mcavernosa27835	0.508978003883403
"monosaccharide binding"	GO:0048029	2	Mcavernosa06763	0.274405723984009
"monosaccharide binding"	GO:0048029	2	Mcavernosa19910	-0.0115960924207567
"monosaccharide binding"	GO:0048029	2	Mcavernosa22163	0
"monosaccharide binding"	GO:0048029	2	Mcavernosa22282	0.105563019462654
"monosaccharide binding"	GO:0048029	2	Mcavernosa21366	0
"monosaccharide binding"	GO:0048029	2	Mcavernosa21713	0.227387982435972
"monosaccharide binding"	GO:0048029	2	Mcavernosa26888	0.113924333619107
"monosaccharide binding"	GO:0048029	2	Mcavernosa20314	0
"monosaccharide binding"	GO:0048029	2	Mcavernosa00695	0.633498361414717
"monosaccharide binding"	GO:0048029	2	Mcavernosa01082	0
"monosaccharide binding"	GO:0048029	2	Mcavernosa01626	0
"monosaccharide binding"	GO:0048029	2	Mcavernosa02048	0
"monosaccharide binding"	GO:0048029	2	Mcavernosa04107	0.298642874222446
"monosaccharide binding"	GO:0048029	2	Mcavernosa08153	0
"monosaccharide binding"	GO:0048029	2	Mcavernosa24717	0
"monosaccharide binding"	GO:0048029	2	Mcavernosa25159	0
"monosaccharide binding"	GO:0048029	2	Mcavernosa16787	0
"monosaccharide binding"	GO:0048029	2	Mcavernosa02865	0.197357659293873
"monosaccharide binding"	GO:0048029	2	Mcavernosa30843	0.703899664233957
"monosaccharide binding"	GO:0048029	2	Mcavernosa30844	0
"monosaccharide binding"	GO:0048029	2	Mcavernosa30913	0.0444875689036723
"tumor necrosis factor receptor superfamily binding"	GO:0032813	2	Mcavernosa18421	0
"tumor necrosis factor receptor superfamily binding"	GO:0032813	2	Mcavernosa09602	0.536224503517505
"tumor necrosis factor receptor superfamily binding"	GO:0032813	2	Mcavernosa00880	0
"tumor necrosis factor receptor superfamily binding"	GO:0032813	2	Mcavernosa00876	0
"tumor necrosis factor receptor superfamily binding"	GO:0032813	2	Mcavernosa01959	0
"tumor necrosis factor receptor superfamily binding"	GO:0032813	2	Mcavernosa25222	0
"tumor necrosis factor receptor superfamily binding"	GO:0032813	2	Mcavernosa02933	0.0638823064659178
"triglyceride lipase activity"	GO:0004806	2	Mcavernosa05444	0
"triglyceride lipase activity"	GO:0004806	2	Mcavernosa12994	0
"triglyceride lipase activity"	GO:0004806	2	Mcavernosa28109	0
"triglyceride lipase activity"	GO:0004806	2	Mcavernosa28398	0.229382172246521
"triglyceride lipase activity"	GO:0004806	2	Mcavernosa22351	0
"triglyceride lipase activity"	GO:0004806	2	Mcavernosa22352	0
"triglyceride lipase activity"	GO:0004806	2	Mcavernosa22354	0
"triglyceride lipase activity"	GO:0004806	2	Mcavernosa29004	0
"proteasome binding"	GO:0070628	3	Mcavernosa18529	0
"proteasome binding"	GO:0070628	3	Mcavernosa29938	0
"proteasome binding"	GO:0070628	3	Mcavernosa02023	0
"proteasome binding"	GO:0070628	3	Mcavernosa24453	0
"proteasome binding"	GO:0070628	3	Mcavernosa24807	0
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen"	GO:0016702;GO:0016701	2	Mcavernosa13800	0
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen"	GO:0016702;GO:0016701	2	Mcavernosa21807	0
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen"	GO:0016702;GO:0016701	2	Mcavernosa20657	0
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen"	GO:0016702;GO:0016701	2	Mcavernosa20656	0
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen"	GO:0016702;GO:0016701	2	Mcavernosa02587	0
"translation repressor activity, mRNA regulatory element binding"	GO:0000900	4	Mcavernosa05394	0.357840494249443
"translation repressor activity, mRNA regulatory element binding"	GO:0000900	4	Mcavernosa14122	0
"translation repressor activity, mRNA regulatory element binding"	GO:0000900	4	Mcavernosa31734	0
"translation repressor activity, mRNA regulatory element binding"	GO:0000900	4	Mcavernosa19626	0.0317619627932822
"translation repressor activity, mRNA regulatory element binding"	GO:0000900	4	Mcavernosa22366	0.729576243442292
"translation repressor activity, mRNA regulatory element binding"	GO:0000900	4	Mcavernosa22368	0.280167478792469
"translation repressor activity, mRNA regulatory element binding"	GO:0000900	4	Mcavernosa35077	0.707718647108423
"translation repressor activity, mRNA regulatory element binding"	GO:0000900	4	Mcavernosa02333	0.166202791958032
"chloride transmembrane transporter activity"	GO:0015108	2	Mcavernosa05695	0
"chloride transmembrane transporter activity"	GO:0015108	2	Mcavernosa12278	0.462125383864138
"chloride transmembrane transporter activity"	GO:0015108	2	Mcavernosa12279	0
"chloride transmembrane transporter activity"	GO:0015108	2	Mcavernosa12281	0
"chloride transmembrane transporter activity"	GO:0015108	2	Mcavernosa28507	0
"chloride transmembrane transporter activity"	GO:0015108	2	Mcavernosa31864	0
"chloride transmembrane transporter activity"	GO:0015108	2	Mcavernosa18206	0
"chloride transmembrane transporter activity"	GO:0015108	2	Mcavernosa18207	0.478262787632332
"chloride transmembrane transporter activity"	GO:0015108	2	Mcavernosa06835	0
"chloride transmembrane transporter activity"	GO:0015108	2	Mcavernosa00137	0
"chloride transmembrane transporter activity"	GO:0015108	2	Mcavernosa01006	0
"chloride transmembrane transporter activity"	GO:0015108	2	Mcavernosa28985	0
"chloride transmembrane transporter activity"	GO:0015108	2	Mcavernosa16932	0.441589692249852
"chloride transmembrane transporter activity"	GO:0015108	2	Mcavernosa02584	0.564788929071271
"chloride transmembrane transporter activity"	GO:0015108	2	Mcavernosa02905	0
"enhancer sequence-specific DNA binding"	GO:0001158;GO:0035326	4	Mcavernosa05082	0
"enhancer sequence-specific DNA binding"	GO:0001158;GO:0035326	4	Mcavernosa05539	0
"enhancer sequence-specific DNA binding"	GO:0001158;GO:0035326	4	Mcavernosa27934	0
"enhancer sequence-specific DNA binding"	GO:0001158;GO:0035326	4	Mcavernosa08868	0
"enhancer sequence-specific DNA binding"	GO:0001158;GO:0035326	4	Mcavernosa22561	0
"enhancer sequence-specific DNA binding"	GO:0001158;GO:0035326	4	Mcavernosa16355	0.307568918529292
"enhancer sequence-specific DNA binding"	GO:0001158;GO:0035326	4	Mcavernosa10535	0
"enhancer sequence-specific DNA binding"	GO:0001158;GO:0035326	4	Mcavernosa20189	0
"enhancer sequence-specific DNA binding"	GO:0001158;GO:0035326	4	Mcavernosa00889	0
"enhancer sequence-specific DNA binding"	GO:0001158;GO:0035326	4	Mcavernosa01422	0.682836985086147
"enhancer sequence-specific DNA binding"	GO:0001158;GO:0035326	4	Mcavernosa25188	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa04842	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa05135	0.777919344103912
"sulfur compound binding"	GO:1901681	2	Mcavernosa28827	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa28829	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa28831	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa28825	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa08293	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa08295	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa08362	0.476489827581335
"sulfur compound binding"	GO:1901681	2	Mcavernosa11691	0.119701821005001
"sulfur compound binding"	GO:1901681	2	Mcavernosa31887	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa31886	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa32414	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa32417	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa32415	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa18494	0.52183888536577
"sulfur compound binding"	GO:1901681	2	Mcavernosa19110	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa06586	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa19347	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa19907	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa21862	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa21863	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa15522	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa15973	0.634596816918922
"sulfur compound binding"	GO:1901681	2	Mcavernosa16257	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa16259	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa16263	0.662627340707982
"sulfur compound binding"	GO:1901681	2	Mcavernosa09997	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa21162	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa26519	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa20920	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa00330	0.326212826433247
"sulfur compound binding"	GO:1901681	2	Mcavernosa00327	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa00338	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa00332	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa00373	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa29883	0.591930405348198
"sulfur compound binding"	GO:1901681	2	Mcavernosa23966	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa34965	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa33929	0.0140466683338564
"sulfur compound binding"	GO:1901681	2	Mcavernosa33275	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa33742	0.110843092287111
"sulfur compound binding"	GO:1901681	2	Mcavernosa01775	0.350301137549504
"sulfur compound binding"	GO:1901681	2	Mcavernosa03561	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa07926	0
"sulfur compound binding"	GO:1901681	2	Mcavernosa07927	0
