"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.332424686845656 3 24 "GO:0008134" "transcription factor binding" 1
0 0.459064940787539 2 31 "GO:0008144" "drug binding" 1
0 0.440670404472503 2 6 "GO:0008270" "zinc ion binding" 1
0 0.0953916029353721 2 20 "GO:0008289" "lipid binding" 1
0 0.00596581194879852 3 10 "GO:0008509" "anion transmembrane transporter activity" 0.566666666666667
0 0.233602257170039 2 8 "GO:0008565" "protein transporter activity" 1
0 0.573249565464171 4 10 "GO:0015081;GO:0015077" "monovalent inorganic cation transmembrane transporter activity" 1
0 0.233262730326161 2 5 "GO:0015171" "amino acid transmembrane transporter activity" 1
0 0.135971471570707 2 7 "GO:0015238" "drug transmembrane transporter activity" 1
0 0.435298512176137 4 9 "GO:0015399;GO:0015405;GO:0042626;GO:0043492" "primary active transmembrane transporter activity" 1
0 0.375594600112525 3 5 "GO:0015662;GO:0042625;GO:0022853;GO:0019829" "ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism" 1
0 0.145136852579998 2 5 "GO:0016407" "acetyltransferase activity" 1
0 0.0364104245320438 2 5 "GO:0016410" "N-acyltransferase activity" 1
0 0.839649433947212 2 22 "GO:0016491" "oxidoreductase activity" 0.990625
0 0.34772223013747 2 6 "GO:0016597" "amino acid binding" 1
0 0.439918696760014 2 5 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 1
0 0.0773873166244685 3 9 "GO:0016747;GO:0016746" "transferase activity, transferring acyl groups" 1
0 0.183392647763595 3 16 "GO:0016788" "hydrolase activity, acting on ester bonds" 1
0 0.191156311824775 2 8 "GO:0016829" "lyase activity" 1
0 0.158396982699931 2 5 "GO:0016853" "isomerase activity" 1
0 0.355005345710987 2 12 "GO:0016874" "ligase activity" 1
0 0.589112931372386 2 7 "GO:0017016;GO:0031267;GO:0051020" "GTPase binding" 1
0 0.668624578274218 2 9 "GO:0019887;GO:0019207" "kinase regulator activity" 1
0 0.385507190451823 3 25 "GO:0019899" "enzyme binding" 1
0 0.122637291044057 2 7 "GO:0019900;GO:0019901" "kinase binding" 1
0 0.0257472896440292 3 12 "GO:0019904" "protein domain specific binding" 1
0 0.523943032479691 2 16 "GO:0022804" "active transmembrane transporter activity" 1
0 0.0194832180009903 2 32 "GO:0022857" "transmembrane transporter activity" 1
0 0.00297853151978091 2 25 "GO:0022890;GO:0015318;GO:0008324;GO:0015075" "inorganic molecular entity transmembrane transporter activity" 0.375
0 0.65967884872045 2 31 "GO:0030234;GO:0098772" "molecular function regulator" 1
0 0.399369489413025 2 6 "GO:0030246;GO:0048029" "carbohydrate binding" 1
0 0.587800406612104 2 11 "GO:0030695;GO:0060589" "GTPase regulator activity" 1
0 0.0432915507874189 4 9 "GO:0031406;GO:0043177" "carboxylic acid binding" 1
0 0.802333125083598 2 10 "GO:0038023" "signaling receptor activity" 1
0 0.123054553953735 3 8 "GO:0042277;GO:0033218" "amide binding" 1
0 0.188401042364736 4 8 "GO:0042578;GO:0016791" "phosphoric ester hydrolase activity" 1
0 0.424290881292956 8 20 "GO:0042623;GO:0016887" "ATPase activity" 1
0 0.131890405070347 3 34 "GO:0042802;GO:0042803;GO:0046983" "identical protein binding" 1
0 0.294668701253683 3 5 "GO:0043178" "alcohol binding" 1
0 0.387226325424013 2 11 "GO:0044877" "protein-containing complex binding" 1
0 0.807974765640613 2 27 "GO:0046872;GO:0043169" "cation binding" 1
0 0.143076186879958 2 14 "GO:0046873" "metal ion transmembrane transporter activity" 1
0 0.47548843022647 5 9 "GO:0046914" "transition metal ion binding" 1
0 0.261627878591343 4 12 "GO:0046982" "protein heterodimerization activity" 1
0 0.558461290317403 3 8 "GO:0050662;GO:0048037" "cofactor binding" 1
0 0.834811963073572 3 5 "GO:0051015" "actin filament binding" 0.999473684210526
0 0.255295008396163 3 5 "GO:0061134" "peptidase regulator activity" 1
0 0.412368959576353 2 16 "GO:0070011;GO:0008233" "peptidase activity" 1
0 0.0759169626385485 3 5 "GO:0072509" "divalent inorganic cation transmembrane transporter activity" 1
0 0.398328247158961 2 9 "GO:0090079;GO:0045182" "translation regulator activity, nucleic acid binding" 1
0 0.0648421869184392 2 10 "GO:0140098" "catalytic activity, acting on RNA" 1
0 0.11172208030077 2 6 "GO:0140297" "DNA-binding transcription factor binding" 1
0 0.148849449894448 2 6 "GO:1901981;GO:0035091" "phosphatidylinositol binding" 1
