"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.376426080245524 2 44 "GO:0005788" "endoplasmic reticulum lumen" 1
0 0.22108513749876 4 224 "GO:0005789" "endoplasmic reticulum membrane" 1
0 0.471194867320119 3 9 "GO:0005791" "rough endoplasmic reticulum" 1
0 0.209028230342144 2 16 "GO:0005793" "endoplasmic reticulum-Golgi intermediate compartment" 1
0 0.357979481522233 2 244 "GO:0005794" "Golgi apparatus" 1
0 0.157940247918191 2 11 "GO:0005795" "Golgi stack" 1
0 0.0341727321877394 2 8 "GO:0005796" "Golgi lumen" 0.781132075471698
0 0.330031175924559 2 17 "GO:0005798" "Golgi-associated vesicle" 1
0 0.348719232822493 2 14 "GO:0005801" "cis-Golgi network" 1
0 0.486213061976476 4 19 "GO:0005811" "lipid droplet" 1
0 0.627285018283986 5 129 "GO:0005813" "centrosome" 1
0 0.172722088030616 4 45 "GO:0005814" "centriole" 1
0 0.499860668400249 2 182 "GO:0005815" "microtubule organizing center" 1
0 0.0368034356631908 4 45 "GO:0005819" "spindle" 0.791071428571429
0 0.193634279744784 2 13 "GO:0005839" "proteasome core complex" 1
0 0.132632234572932 3 50 "GO:0005840" "ribosome" 1
0 0.0872950901380354 2 9 "GO:0005844" "polysome" 0.958910891089109
0 0.496623811279823 2 9 "GO:0005845;GO:0034518" "RNA cap binding complex" 1
0 0.0324437360089118 4 239 "GO:0005856" "cytoskeleton" 0.785
0 0.345423325989676 6 7 "GO:0005868" "cytoplasmic dynein complex" 1
0 0.00885537222392272 5 35 "GO:0005871" "kinesin complex" 0.547826086956522
0 0.272947377320495 2 166 "GO:0005874;GO:0099513;GO:0099512;GO:0099081;GO:0099080" "supramolecular fiber" 1
0 0.174086743438727 4 79 "GO:0005875" "microtubule associated complex" 1
0 0.52241460605744 2 10 "GO:0005876" "spindle microtubule" 1
0 0.38799710283593 2 13 "GO:0005881" "cytoplasmic microtubule" 1
0 0.100147870537926 5 12 "GO:0005884" "actin filament" 1
0 0.125185312290402 3 160 "GO:0005887;GO:0031226" "intrinsic component of plasma membrane" 1
0 0.0484419108263984 3 13 "GO:0005891;GO:0034704" "calcium channel complex" 0.890151515151515
0 0.0230921992160865 4 13 "GO:0005901;GO:0044853" "caveola" 0.655952380952381
0 0.0583357463410068 5 8 "GO:0005902" "microvillus" 0.891772151898734
0 0.710323223339946 3 9 "GO:0005903" "brush border" 1
0 0.299016640002802 2 24 "GO:0005905" "clathrin-coated pit" 1
0 0.00130478843518695 2 101 "GO:0005911" "cell-cell junction" 0.207142857142857
0 0.00367610604662354 3 107 "GO:0005912;GO:0070161" "adherens junction" 0.296875
0 0.000126721098970857 2 17 "GO:0005913" "cell-cell adherens junction" 0.1
0 0.228564509064658 2 6 "GO:0005921" "gap junction" 1
0 0.505186342292031 3 30 "GO:0005923;GO:0070160" "tight junction" 1
0 0.216121027434905 2 82 "GO:0005925;GO:0005924;GO:0030055" "cell-substrate junction" 1
0 0.0655545621449939 2 80 "GO:0005929" "cilium" 0.91
0 0.105347817957715 2 22 "GO:0005930" "axoneme" 1
0 0.26123325056821 5 62 "GO:0005938;GO:0099568" "cytoplasmic region" 1
0 0.571136789068011 3 20 "GO:0008021;GO:0070382" "exocytic vesicle" 1
0 0.0693543002411829 5 13 "GO:0008023" "transcription elongation factor complex" 0.924431818181818
0 0.46495662926747 3 16 "GO:0008076;GO:0034705" "voltage-gated potassium channel complex" 1
0 0.0764652482212308 3 7 "GO:0008287;GO:1903293" "protein serine/threonine phosphatase complex" 0.93563829787234
0 0.00162437792921728 2 6 "GO:0008305;GO:0098636" "integrin complex" 0.205555555555556
0 0.0576930111073696 2 5 "GO:0009506" "plasmodesma" 0.896794871794872
0 0.0706094764629406 2 9 "GO:0009536;GO:0009507" "plastid" 0.920555555555555
0 0.0176089355484405 3 16 "GO:0009897" "external side of plasma membrane" 0.587837837837838
0 0.0570971666451668 3 15 "GO:0009898;GO:0098562" "cytoplasmic side of membrane" 0.9125
0 0.0750753066281002 3 12 "GO:0009925" "basal plasma membrane" 0.933333333333333
0 0.017407469889256 2 6 "GO:0009941;GO:0009526" "chloroplast envelope" 0.62
0 0.00114954167014523 2 77 "GO:0009986" "cell surface" 0.26
0 0.46225828820914 2 119 "GO:0010008;GO:0044440" "endosomal part" 1
0 0.516705436162064 3 5 "GO:0010494" "cytoplasmic stress granule" 1
0 0.0388239817638575 2 29 "GO:0012505" "endomembrane system" 0.762295081967213
0 0.0136740271267419 4 10 "GO:0014704;GO:0044291" "cell-cell contact zone" 0.534848484848485
0 0.292862806390306 2 15 "GO:0015030" "Cajal body" 1
0 0.0886092920198022 5 66 "GO:0015629" "actin cytoskeleton" 0.959803921568627
0 0.725730113294551 2 30 "GO:0015630" "microtubule cytoskeleton" 1
0 0.666832483687547 4 21 "GO:0015934" "large ribosomal subunit" 1
0 0.706084765090267 4 20 "GO:0015935" "small ribosomal subunit" 1
0 0.306020215748978 2 16 "GO:0016234" "inclusion body" 1
0 0.579924054215253 4 8 "GO:0016282;GO:0070993;GO:0033290;GO:0005852" "eukaryotic 43S preinitiation complex" 1
0 0.107625706114221 2 32 "GO:0016323" "basolateral plasma membrane" 0.994347826086956
0 0.0836993771731465 2 58 "GO:0016324" "apical plasma membrane" 0.959183673469388
0 0.0999352230096054 3 6 "GO:0016328" "lateral plasma membrane" 1
0 0.0871857914004927 2 31 "GO:0016363" "nuclear matrix" 0.9675
0 0.370028362042689 4 24 "GO:0016459" "myosin complex" 1
0 0.0263983724965099 3 7 "GO:0016529" "sarcoplasmic reticulum" 0.715909090909091
0 0.58459491985634 5 17 "GO:0016592" "mediator complex" 1
0 0.156310626272314 5 106 "GO:0016604" "nuclear body" 1
0 0.188623807706346 6 28 "GO:0016605" "PML body" 1
0 0.0175904422402162 2 58 "GO:0016607" "nuclear speck" 0.604166666666667
0 0.829314897137192 2 11 "GO:0017053" "transcriptional repressor complex" 1
0 0.144387937693057 2 6 "GO:0019773" "proteasome core complex, alpha-subunit complex" 1
0 0.114058706423735 2 20 "GO:0019897" "extrinsic component of plasma membrane" 1
0 0.133085658641573 2 74 "GO:0019898" "extrinsic component of membrane" 1
0 0.138817463109386 2 6 "GO:0022624" "proteasome accessory complex" 1
0 0.194441928074908 2 12 "GO:0022625" "cytosolic large ribosomal subunit" 1
0 0.237658798174682 2 6 "GO:0022626" "cytosolic ribosome" 1
0 0.525967456095064 4 5 "GO:0030016" "myofibril" 1
0 0.300277571702118 4 32 "GO:0030018" "Z disc" 1
0 0.00145863374655955 3 57 "GO:0030027" "lamellipodium" 0.2
0 0.0228214502664797 1 302 "GO:0030054" "cell junction" 0.665853658536585
0 0.0389122952200178 2 11 "GO:0030056;GO:0031673;GO:0035371" "hemidesmosome" 0.75
0 0.20289719406412 2 5 "GO:0030118" "clathrin coat" 1
0 0.294319814761986 2 11 "GO:0030119" "AP-type membrane coat adaptor complex" 1
0 0.108999384815361 2 12 "GO:0030120;GO:0030117" "membrane coat" 0.988034188034188
0 0.262802262116066 4 8 "GO:0030131" "clathrin adaptor complex" 1
0 0.79221186191232 2 32 "GO:0030133" "transport vesicle" 1
0 0.186510557766696 2 5 "GO:0030134" "COPII-coated ER to Golgi transport vesicle" 1
0 0.175408759148193 3 27 "GO:0030136;GO:0030135" "coated vesicle" 1
0 0.00958399229322575 5 37 "GO:0030139" "endocytic vesicle" 0.5625
0 0.683420031475002 2 7 "GO:0030140" "trans-Golgi network transport vesicle" 1
0 0.065451891302819 2 36 "GO:0030141" "secretory granule" 0.930120481927711
0 0.580960879830605 5 9 "GO:0030173;GO:0031228" "integral component of Golgi membrane" 1
0 0.0518566096991475 5 24 "GO:0030175" "filopodium" 0.903571428571429
0 0.420160026114439 5 26 "GO:0030176;GO:0031227" "intrinsic component of endoplasmic reticulum membrane" 1
0 0.619737158785143 5 30 "GO:0030286" "dynein complex" 1
0 0.0344706999435061 3 8 "GO:0030315" "T-tubule" 0.77037037037037
0 0.468172890262896 2 50 "GO:0030424" "axon" 1
0 0.0306548471068679 2 67 "GO:0030425" "dendrite" 0.798913043478261
0 0.182351453838616 2 37 "GO:0030426;GO:0030427" "site of polarized growth" 1
0 0.0381926889786753 2 43 "GO:0030496" "midbody" 0.7625
0 0.634979242069683 4 26 "GO:0030532;GO:0120114" "Sm-like protein family complex" 1
0 0.363509387989183 2 42 "GO:0030658" "transport vesicle membrane" 1
0 0.12610393479204 3 114 "GO:0030659;GO:0012506" "vesicle membrane" 1
0 0.0626086957610825 4 12 "GO:0030660;GO:0012507" "Golgi-associated vesicle membrane" 0.929375
0 0.238144007962154 3 15 "GO:0030662" "coated vesicle membrane" 1
0 0.56365422168635 4 5 "GO:0030665" "clathrin-coated vesicle membrane" 1
0 0.0325266868293623 3 14 "GO:0030666;GO:0030670" "endocytic vesicle membrane" 0.770588235294118
0 0.0654973546034801 3 23 "GO:0030667" "secretory granule membrane" 0.919047619047619
0 0.573495525617002 6 20 "GO:0030672;GO:0099501" "exocytic vesicle membrane" 1
0 0.374244531737045 5 11 "GO:0030863" "cortical cytoskeleton" 1
0 0.291282144492521 3 6 "GO:0030864" "cortical actin cytoskeleton" 1
0 0.505932621780766 4 5 "GO:0030915;GO:0106068" "SUMO ligase complex" 1
0 0.13628278854868 2 6 "GO:0030991" "intraciliary transport particle A" 1
0 0.650278786267808 2 8 "GO:0030992" "intraciliary transport particle B" 1
0 0.185159429356442 3 8 "GO:0031010" "ISWI-type complex" 1
0 0.831899131903465 4 15 "GO:0031011;GO:0033202;GO:0097346" "INO80-type complex" 1
0 0.0507413226514608 2 55 "GO:0031012" "extracellular matrix" 0.897826086956522
0 0.175156557426885 2 5 "GO:0031045" "dense core granule" 1
0 0.561954971644598 2 5 "GO:0031080" "nuclear pore outer ring" 1
0 0.238469462469925 3 15 "GO:0031201" "SNARE complex" 1
0 0.308565141177189 3 13 "GO:0031225" "anchored component of membrane" 1
0 0.0571898109255955 2 12 "GO:0031234" "extrinsic component of cytoplasmic side of plasma membrane" 0.901298701298701
0 0.590367218995971 4 36 "GO:0031248;GO:1902493;GO:0000123" "acetyltransferase complex" 1
0 0.103266527032175 2 73 "GO:0031253" "cell projection membrane" 1
0 0.0914920743785155 3 38 "GO:0031256" "leading edge membrane" 0.966346153846154
0 0.490246617384475 2 38 "GO:0031301;GO:0031300" "intrinsic component of organelle membrane" 1
0 0.0202636501554726 7 7 "GO:0031307;GO:0031306" "intrinsic component of mitochondrial outer membrane" 0.61
0 0.010264498080088 4 291 "GO:0031410;GO:0097708" "cytoplasmic vesicle" 0.544230769230769
0 0.0012394797290825 2 11 "GO:0031430" "M band" 0.241666666666667
0 0.685972537107868 4 26 "GO:0031461" "cullin-RING ubiquitin ligase complex" 1
0 0.01024231609753 2 6 "GO:0031463" "Cul3-RING ubiquitin ligase complex" 0.566
0 0.090084934932456 3 35 "GO:0031514" "motile cilium" 0.966019417475728
0 0.651110736639646 4 19 "GO:0031519" "PcG protein complex" 1
0 0.584269601568602 2 8 "GO:0031526" "brush border membrane" 1
0 0.658118664627445 2 8 "GO:0031527" "filopodium membrane" 1
0 0.160629230955386 2 18 "GO:0031594" "neuromuscular junction" 1
0 0.131103523407026 2 5 "GO:0031672" "A band" 1
0 0.0643891225305166 3 37 "GO:0031901" "early endosome membrane" 0.930487804878049
0 0.248754128373454 6 33 "GO:0031902" "late endosome membrane" 1
0 0.43545706796588 4 8 "GO:0031941" "filamentous actin" 1
0 0.229601634071917 2 69 "GO:0031965" "nuclear membrane" 1
0 0.0321264589839086 2 138 "GO:0031966" "mitochondrial membrane" 0.809375
0 0.23574157848243 2 23 "GO:0031970" "organelle envelope lumen" 1
0 0.168400620428513 2 7 "GO:0031985" "Golgi cisterna" 1
0 0.334220751344637 2 16 "GO:0032040;GO:0030684" "preribosome" 1
0 0.00318056162040914 3 26 "GO:0032154;GO:0032155" "cell division site part" 0.253333333333333
0 0.137168698209388 3 9 "GO:0032391" "photoreceptor connecting cilium" 1
0 0.215894299855105 2 22 "GO:0032420" "stereocilium" 1
0 0.0643176412135139 3 6 "GO:0032421" "stereocilium bundle" 0.940740740740741
0 0.517571694055021 2 5 "GO:0032433" "filopodium tip" 1
0 0.645065135532673 5 25 "GO:0032580" "Golgi cisterna membrane" 1
0 0.0699712409506594 2 24 "GO:0032587" "ruffle membrane" 0.921348314606742
0 0.706200099562614 5 8 "GO:0032588" "trans-Golgi network membrane" 1
0 0.126880438084948 3 10 "GO:0032589" "neuron projection membrane" 1
0 0.0564983196319015 2 11 "GO:0032592;GO:0098573" "intrinsic component of mitochondrial membrane" 0.914666666666667
0 0.239100934104526 5 6 "GO:0032839;GO:0120111;GO:0032838" "plasma membrane bounded cell projection cytoplasm" 1
0 0.62821862382046 2 17 "GO:0032993" "protein-DNA complex" 1
0 0.0848281043040953 2 7 "GO:0033017" "sarcoplasmic reticulum membrane" 0.956060606060606
0 0.41611750496875 2 6 "GO:0033018" "sarcoplasmic reticulum lumen" 1
0 0.463075924577887 4 9 "GO:0033116" "endoplasmic reticulum-Golgi intermediate compartment membrane" 1
0 0.457754272842642 3 7 "GO:0033177" "proton-transporting two-sector ATPase complex, proton-transporting domain" 1
0 0.309697964771211 3 61 "GO:0033267" "axon part" 1
0 0.189156724675995 6 5 "GO:0033276" "transcription factor TFTC complex" 1
0 0.0523748391986012 2 7 "GO:0033646;GO:0033643;GO:0044217;GO:0033648;GO:0033647" "host cell part" 0.898591549295775
0 0.634061727284833 3 6 "GO:0034045" "phagophore assembly site membrane" 1
0 0.037979687703093 3 6 "GO:0034358;GO:1990777;GO:0032994" "lipoprotein particle" 0.783620689655173
0 0.729621426169952 4 9 "GO:0034451" "centriolar satellite" 1
0 0.302252550062387 4 52 "GO:0034702;GO:1902495;GO:1990351" "transporter complex" 1
0 0.277186420156467 2 37 "GO:0034703" "cation channel complex" 1
0 0.220530616646852 2 11 "GO:0034707" "chloride channel complex" 1
0 0.12066262010244 3 32 "GO:0034708;GO:0035097" "methyltransferase complex" 1
0 0.501239010865917 2 5 "GO:0035098" "ESC/E(Z) complex" 1
0 0.158057931138678 3 5 "GO:0035253" "ciliary rootlet" 1
0 0.0414933622866568 2 6 "GO:0035327" "transcriptionally active chromatin" 0.791269841269841
0 0.235738251166708 2 6 "GO:0035631" "CD40 receptor complex" 1
0 0.315072192487573 2 14 "GO:0035869" "ciliary transition zone" 1
0 0.70757469328015 2 7 "GO:0036038" "MKS complex" 1
0 0.304823782031903 4 34 "GO:0036064" "ciliary basal body" 1
0 0.350786566473583 3 5 "GO:0036452" "ESCRT complex" 1
0 0.451072896833526 2 41 "GO:0036464;GO:0035770" "ribonucleoprotein granule" 1
0 0.0437266683598384 6 5 "GO:0042025" "host cell nucleus" 0.82734375
0 0.00720853689762362 2 30 "GO:0042383" "sarcolemma" 0.542105263157895
0 0.252218710247419 2 6 "GO:0042405" "nuclear inclusion body" 1
0 0.12172799300503 5 35 "GO:0042470;GO:0048770" "pigment granule" 1
0 0.141117093158616 4 8 "GO:0042584" "chromaffin granule membrane" 1
0 0.0118695795630716 4 5 "GO:0042589" "zymogen granule membrane" 0.537931034482759
0 0.48569923232226 4 11 "GO:0042645;GO:0009295" "nucleoid" 1
0 0.652715417260798 2 14 "GO:0042734" "presynaptic membrane" 1
0 0.14361878689121 3 182 "GO:0043005" "neuron projection" 1
0 0.423596248074486 2 79 "GO:0043025;GO:0044297" "cell body" 1
0 0.00647201721518959 4 9 "GO:0043034" "costamere" 0.547058823529412
0 0.0479389952446424 2 6 "GO:0043186;GO:0071547" "P granule" 0.893846153846154
0 0.597800435362553 2 10 "GO:0043195" "terminal bouton" 1
0 0.295654487253816 3 7 "GO:0043198" "dendritic shaft" 1
0 0.344306318127971 2 9 "GO:0043202;GO:0005775" "vacuolar lumen" 1
0 0.208106666372665 2 13 "GO:0043204" "perikaryon" 1
0 0.0525338504656013 2 55 "GO:0043235" "receptor complex" 0.8875
0 0.668794301965787 2 8 "GO:0043292" "contractile fiber" 1
0 0.00303279745114689 2 6 "GO:0044295" "axonal growth cone" 0.267857142857143
0 0.203490094171764 2 18 "GO:0044309;GO:0043197;GO:0098794" "neuron spine" 1
0 0.790424607300108 3 41 "GO:0044391" "ribosomal subunit" 1
0 0.353478305774825 2 18 "GO:0044420" "extracellular matrix component" 1
0 0.817629731878688 3 192 "GO:0044427" "chromosomal part" 1
0 0.187504185674104 3 224 "GO:0044429" "mitochondrial part" 1
0 0.39366170111886 3 448 "GO:0044430" "cytoskeletal part" 1
0 0.626169225889662 2 244 "GO:0044431" "Golgi apparatus part" 1
0 0.412374174725895 3 303 "GO:0044432" "endoplasmic reticulum part" 1
0 0.255047149086807 3 223 "GO:0044433" "cytoplasmic vesicle part" 1
0 0.0334531486497952 4 10 "GO:0044434;GO:0044435" "chloroplast part" 0.777884615384615
0 0.0237027524289974 3 20 "GO:0044439;GO:0044438" "peroxisomal part" 0.658139534883721
0 0.235045603735309 3 111 "GO:0044441" "ciliary part" 1
0 0.247679905364997 2 49 "GO:0044445" "cytosolic part" 1
0 0.852093148911186 2 12 "GO:0044447;GO:0005858" "axoneme part" 1
0 0.424362487119473 4 31 "GO:0044448" "cell cortex part" 1
0 0.193027211310222 3 57 "GO:0044449" "contractile fiber part" 1
0 0.384381934861114 3 62 "GO:0044450" "microtubule organizing center part" 1
0 0.4783464885388 2 219 "GO:0044451" "nucleoplasm part" 1
0 0.0769543371691913 4 10 "GO:0044452" "nucleolar part" 0.931578947368421
0 0.864136440606359 4 87 "GO:0044454" "nuclear chromosome part" 1
0 0.397417441235176 2 38 "GO:0044455" "mitochondrial membrane part" 1
0 0.128639796115706 1 143 "GO:0044456" "synapse part" 1
0 0.0104083490480227 2 459 "GO:0044459" "plasma membrane part" 0.52962962962963
0 0.402734003714514 2 22 "GO:0045111" "intermediate filament cytoskeleton" 1
0 0.0165417972939863 3 60 "GO:0045121;GO:0098857;GO:0098589" "membrane region" 0.607352941176471
0 0.0532425029221016 2 5 "GO:0045169" "fusome" 0.889041095890411
0 0.462568003954927 2 10 "GO:0045171" "intercellular bridge" 1
0 0.00831322115869702 2 36 "GO:0045177" "apical part of cell" 0.520454545454545
0 0.0494545820778236 1 72 "GO:0045202" "synapse" 0.897761194029851
0 0.110529399737214 2 19 "GO:0045335" "phagocytic vesicle" 0.989406779661017
0 0.00291987840149004 3 6 "GO:0046930" "pore complex" 0.284615384615385
0 0.250453139445864 5 5 "GO:0048188" "Set1C/COMPASS complex" 1
0 0.225299615383851 4 166 "GO:0048471" "perinuclear region of cytoplasm" 1
0 0.209423825093948 2 6 "GO:0048786" "presynaptic active zone" 1
0 0.68264575313336 2 13 "GO:0055029;GO:0000428;GO:0030880" "RNA polymerase complex" 1
0 0.00225961833429502 3 25 "GO:0055037" "recycling endosome" 0.231818181818182
0 0.360548222599047 3 11 "GO:0055038" "recycling endosome membrane" 1
0 0.066692321430135 2 16 "GO:0060170" "ciliary membrane" 0.91453488372093
0 0.759901285485293 4 37 "GO:0061695" "transferase complex, transferring phosphorus-containing groups" 1
0 0.170184070140402 3 136 "GO:0070013;GO:0043233;GO:0031974" "intracellular organelle lumen" 1
0 0.48503966698219 2 10 "GO:0070461" "SAGA-type complex" 1
0 0.107811411394585 2 11 "GO:0070469" "respirasome" 0.987931034482759
0 0.647249298219522 2 34 "GO:0070603;GO:1904949" "ATPase complex" 1
0 0.673067366385083 5 35 "GO:0071013" "catalytic step 2 spliceosome" 1
0 0.195274659776807 4 5 "GO:0071204" "histone pre-mRNA 3'end processing complex" 1
0 0.452644535027909 3 11 "GO:0071339;GO:0044665" "MLL1 complex" 1
0 0.0557233664273341 3 5 "GO:0071438" "invadopodium membrane" 0.916216216216216
0 0.15905007319846 2 9 "GO:0072562" "blood microparticle" 1
0 0.724113839707503 3 22 "GO:0090575;GO:0044798" "nuclear transcription factor complex" 1
0 0.387516782564963 2 5 "GO:0097038" "perinuclear endoplasmic reticulum" 1
0 0.0322526043013925 3 76 "GO:0097060;GO:0045211" "synaptic membrane" 0.795918367346939
0 0.120391971416312 2 24 "GO:0097223" "sperm part" 1
0 0.27508584962581 2 312 "GO:0097458" "neuron part" 1
0 0.300279133620811 2 17 "GO:0097525" "spliceosomal snRNP complex" 1
0 0.00773998295316012 2 31 "GO:0098552" "side of membrane" 0.507142857142857
0 0.00213654685744162 3 420 "GO:0098588" "bounding membrane of organelle" 0.245
0 0.0196712938700191 2 236 "GO:0098590" "plasma membrane region" 0.614102564102564
0 0.657676359289068 2 36 "GO:0098687" "chromosomal region" 1
0 0.356452905225326 4 72 "GO:0098791;GO:0031984;GO:0005802" "organelle subcompartment" 1
0 0.661003356919485 2 15 "GO:0098793" "presynapse" 1
0 0.265979028397728 2 220 "GO:0098796" "membrane protein complex" 1
0 0.0805014258994878 3 83 "GO:0098797" "plasma membrane protein complex" 0.94639175257732
0 0.750380035212558 2 42 "GO:0098798" "mitochondrial protein complex" 1
0 0.567765975642324 2 23 "GO:0098800" "inner mitochondrial membrane protein complex" 1
0 0.0721323021256808 3 24 "GO:0098802" "plasma membrane receptor complex" 0.925274725274725
0 0.527567966683212 3 13 "GO:0098803" "respiratory chain complex" 1
0 0.0010841861400132 2 272 "GO:0098805" "whole membrane" 0.275
0 0.0195864784006903 3 50 "GO:0098858" "actin-based cell projection" 0.627631578947368
0 0.230554828195856 2 14 "GO:0098862" "cluster of actin-based cell projections" 1
0 0.204752489481057 2 54 "GO:0099503" "secretory vesicle" 1
0 0.256836311128801 2 36 "GO:0099572;GO:0014069" "postsynaptic specialization" 1
0 0.00733730156639811 2 369 "GO:0120025;GO:0042995" "cell projection" 0.5175
0 0.238570675789745 2 296 "GO:0120038;GO:0044463" "plasma membrane bounded cell projection part" 1
0 0.822417427103374 2 348 "GO:1902494" "catalytic complex" 1
0 0.68602443200093 2 19 "GO:1902554;GO:1902911" "protein kinase complex" 1
0 0.283546305595027 6 14 "GO:1902562;GO:0035267;GO:0043189" "H4 histone acetyltransferase complex" 1
0 0.0495561377756716 3 28 "GO:1905368" "peptidase complex" 0.888970588235294
0 0.342454592850942 2 21 "GO:1990204" "oxidoreductase complex" 1
0 0.700992963741113 2 179 "GO:1990234" "transferase complex" 1
0 0.0119654756880601 4 13 "GO:1990752" "microtubule end" 0.52
0 0.565518938983942 2 258 "GO:1990904" "ribonucleoprotein complex" 1
0 1 3 7 "GO:0000178;GO:1905354" "exosome (RNase complex)" 1
